review_stat_id,object,url,data_updated_at,data_created_at,subject_id,data_subject_type,data_meaning_correct,data_meaning_incorrect,data_meaning_max_streak,data_meaning_current_streak,data_reading_correct,data_reading_incorrect,data_reading_max_streak,data_reading_current_streak,data_percentage_correct,data_hidden
467103739,review_statistic,https://api.wanikani.com/v2/review_statistics/467103739,2025-08-06 12:36:33.402118+00:00,2025-02-11 12:51:04.896646+00:00,2519,vocabulary,8,0,8,8,8,0,8,8,100,False
467103747,review_statistic,https://api.wanikani.com/v2/review_statistics/467103747,2025-08-06 22:20:13.457097+00:00,2025-02-11 12:51:08.939613+00:00,2531,vocabulary,8,0,8,8,8,0,8,8,100,False
467921140,review_statistic,https://api.wanikani.com/v2/review_statistics/467921140,2026-02-17 17:38:52.909599+00:00,2025-02-12 23:09:41.810821+00:00,126,radical,11,1,7,7,11,0,11,11,96,False
467921185,review_statistic,https://api.wanikani.com/v2/review_statistics/467921185,2026-01-27 00:07:05.324374+00:00,2025-02-12 23:10:01.549775+00:00,2508,vocabulary,12,0,12,12,12,2,8,4,92,False
467921191,review_statistic,https://api.wanikani.com/v2/review_statistics/467921191,2025-11-08 01:38:46.594031+00:00,2025-02-12 23:10:04.592857+00:00,472,kanji,8,0,8,8,8,0,8,8,100,False
467921198,review_statistic,https://api.wanikani.com/v2/review_statistics/467921198,2025-08-10 12:49:17.818657+00:00,2025-02-12 23:10:07.908237+00:00,470,kanji,8,0,8,8,8,0,8,8,100,False
467921204,review_statistic,https://api.wanikani.com/v2/review_statistics/467921204,2025-08-10 12:59:15.317970+00:00,2025-02-12 23:10:12.348140+00:00,2527,vocabulary,8,0,8,8,8,0,8,8,100,False
467921875,review_statistic,https://api.wanikani.com/v2/review_statistics/467921875,2025-08-10 13:00:10.906392+00:00,2025-02-12 23:15:29.463979+00:00,140,radical,8,0,8,8,8,0,8,8,100,False
467921896,review_statistic,https://api.wanikani.com/v2/review_statistics/467921896,2025-08-10 12:49:19.407869+00:00,2025-02-12 23:15:38.992362+00:00,474,kanji,8,0,8,8,8,0,8,8,100,False
467921909,review_statistic,https://api.wanikani.com/v2/review_statistics/467921909,2025-08-10 12:58:05.459415+00:00,2025-02-12 23:15:43.839308+00:00,2530,vocabulary,9,0,9,9,9,1,9,9,95,False
467921920,review_statistic,https://api.wanikani.com/v2/review_statistics/467921920,2025-08-10 12:49:24.881877+00:00,2025-02-12 23:15:48.624513+00:00,473,kanji,8,0,8,8,8,0,8,8,100,False
467921929,review_statistic,https://api.wanikani.com/v2/review_statistics/467921929,2025-12-08 10:51:49.057301+00:00,2025-02-12 23:15:51.840472+00:00,2541,vocabulary,8,0,8,8,8,0,8,8,100,False
467922066,review_statistic,https://api.wanikani.com/v2/review_statistics/467922066,2025-08-10 12:54:23.789809+00:00,2025-02-12 23:16:45.364691+00:00,475,kanji,8,0,8,8,8,0,8,8,100,False
467922090,review_statistic,https://api.wanikani.com/v2/review_statistics/467922090,2025-08-10 12:55:26.151982+00:00,2025-02-12 23:16:55.082066+00:00,477,kanji,8,0,8,8,8,0,8,8,100,False
467922120,review_statistic,https://api.wanikani.com/v2/review_statistics/467922120,2025-08-10 03:21:50.009192+00:00,2025-02-12 23:17:07.813193+00:00,2546,vocabulary,8,0,8,8,8,0,8,8,100,False
467922134,review_statistic,https://api.wanikani.com/v2/review_statistics/467922134,2025-08-10 12:53:31.412510+00:00,2025-02-12 23:17:13.843636+00:00,480,kanji,8,0,8,8,8,0,8,8,100,False
467922145,review_statistic,https://api.wanikani.com/v2/review_statistics/467922145,2025-08-10 12:58:54.437893+00:00,2025-02-12 23:17:17.455778+00:00,2529,vocabulary,8,0,8,8,8,0,8,8,100,False
468365708,review_statistic,https://api.wanikani.com/v2/review_statistics/468365708,2025-08-10 13:00:54.612391+00:00,2025-02-13 19:48:40.026154+00:00,7515,vocabulary,8,0,8,8,8,0,8,8,100,False
468365717,review_statistic,https://api.wanikani.com/v2/review_statistics/468365717,2025-08-10 03:17:05.326549+00:00,2025-02-13 19:48:43.095982+00:00,2507,vocabulary,8,0,8,8,8,0,8,8,100,False
468365731,review_statistic,https://api.wanikani.com/v2/review_statistics/468365731,2025-09-02 23:13:33.196183+00:00,2025-02-13 19:48:50.865747+00:00,481,kanji,11,0,11,11,11,1,6,6,96,False
468365757,review_statistic,https://api.wanikani.com/v2/review_statistics/468365757,2025-11-07 23:29:00.943166+00:00,2025-02-13 19:48:57.383786+00:00,485,kanji,8,0,8,8,8,0,8,8,100,False
468365783,review_statistic,https://api.wanikani.com/v2/review_statistics/468365783,2025-08-19 14:44:01.015872+00:00,2025-02-13 19:49:07.803200+00:00,7561,vocabulary,11,0,11,11,11,1,7,7,96,False
468366001,review_statistic,https://api.wanikani.com/v2/review_statistics/468366001,2025-08-10 12:59:43.612401+00:00,2025-02-13 19:50:41.388290+00:00,7563,vocabulary,8,0,8,8,8,0,8,8,100,False
468366017,review_statistic,https://api.wanikani.com/v2/review_statistics/468366017,2025-09-02 23:07:57.731298+00:00,2025-02-13 19:50:49.923210+00:00,486,kanji,11,0,11,11,11,1,6,6,96,False
468366063,review_statistic,https://api.wanikani.com/v2/review_statistics/468366063,2025-08-21 16:33:17.666451+00:00,2025-02-13 19:51:10.061118+00:00,488,kanji,13,1,12,12,13,1,7,7,93,False
468366797,review_statistic,https://api.wanikani.com/v2/review_statistics/468366797,2025-08-10 12:51:36.174747+00:00,2025-02-13 19:51:28.865728+00:00,7562,vocabulary,8,0,8,8,8,0,8,8,100,False
468367198,review_statistic,https://api.wanikani.com/v2/review_statistics/468367198,2025-08-10 12:49:11.144979+00:00,2025-02-13 19:51:32.540558+00:00,7614,vocabulary,8,0,8,8,8,0,8,8,100,False
468368029,review_statistic,https://api.wanikani.com/v2/review_statistics/468368029,2025-08-10 12:51:22.827488+00:00,2025-02-13 19:52:55.282765+00:00,7615,vocabulary,8,0,8,8,8,0,8,8,100,False
468368038,review_statistic,https://api.wanikani.com/v2/review_statistics/468368038,2025-08-10 12:51:16.216970+00:00,2025-02-13 19:52:58.825437+00:00,7616,vocabulary,8,0,8,8,8,0,8,8,100,False
468368053,review_statistic,https://api.wanikani.com/v2/review_statistics/468368053,2025-11-13 22:34:55.951929+00:00,2025-02-13 19:53:05.863294+00:00,856,kanji,11,0,11,11,11,1,7,7,96,False
468368073,review_statistic,https://api.wanikani.com/v2/review_statistics/468368073,2025-08-10 12:53:25.435919+00:00,2025-02-13 19:53:17.154712+00:00,8733,vocabulary,8,0,8,8,8,0,8,8,100,False
468485451,review_statistic,https://api.wanikani.com/v2/review_statistics/468485451,2025-08-11 22:00:19.809489+00:00,2025-02-14 01:40:31.174158+00:00,469,kanji,8,0,8,8,8,0,8,8,100,False
468892113,review_statistic,https://api.wanikani.com/v2/review_statistics/468892113,2025-08-11 22:32:33.991475+00:00,2025-02-14 21:13:32.459314+00:00,487,kanji,8,0,8,8,8,0,8,8,100,False
468892158,review_statistic,https://api.wanikani.com/v2/review_statistics/468892158,2025-08-11 22:32:36.299248+00:00,2025-02-14 21:13:57.151411+00:00,490,kanji,8,0,8,8,8,0,8,8,100,False
468892174,review_statistic,https://api.wanikani.com/v2/review_statistics/468892174,2025-08-11 22:17:11.242442+00:00,2025-02-14 21:14:11.978108+00:00,2559,vocabulary,8,0,8,8,8,0,8,8,100,False
468892185,review_statistic,https://api.wanikani.com/v2/review_statistics/468892185,2025-08-13 21:47:20.444580+00:00,2025-02-14 21:14:16.177973+00:00,491,kanji,9,0,9,9,9,1,9,9,95,False
468892195,review_statistic,https://api.wanikani.com/v2/review_statistics/468892195,2025-08-11 22:26:23.015325+00:00,2025-02-14 21:14:23.329622+00:00,2547,vocabulary,8,0,8,8,8,0,8,8,100,False
468939568,review_statistic,https://api.wanikani.com/v2/review_statistics/468939568,2026-02-09 01:48:18.597464+00:00,2025-02-15 00:06:49.964707+00:00,2509,vocabulary,8,0,8,8,8,0,8,8,100,False
468939716,review_statistic,https://api.wanikani.com/v2/review_statistics/468939716,2025-10-27 15:04:22.954614+00:00,2025-02-15 00:07:56.054931+00:00,2510,vocabulary,8,0,8,8,8,0,8,8,100,False
468939740,review_statistic,https://api.wanikani.com/v2/review_statistics/468939740,2025-09-08 02:39:16.968932+00:00,2025-02-15 00:08:05.525998+00:00,2514,vocabulary,14,0,14,14,14,4,8,8,88,False
468939748,review_statistic,https://api.wanikani.com/v2/review_statistics/468939748,2025-08-11 22:04:28.567088+00:00,2025-02-15 00:08:08.743557+00:00,482,kanji,8,0,8,8,8,0,8,8,100,False
468939754,review_statistic,https://api.wanikani.com/v2/review_statistics/468939754,2025-09-17 12:07:48.348855+00:00,2025-02-15 00:08:14.390628+00:00,489,kanji,17,1,10,10,17,3,8,6,89,False
468939877,review_statistic,https://api.wanikani.com/v2/review_statistics/468939877,2025-08-11 22:40:56.403473+00:00,2025-02-15 00:09:30.394751+00:00,2513,vocabulary,8,0,8,8,8,0,8,8,100,False
468939888,review_statistic,https://api.wanikani.com/v2/review_statistics/468939888,2025-08-11 22:25:40.186436+00:00,2025-02-15 00:09:36.334689+00:00,492,kanji,8,0,8,8,8,0,8,8,100,False
468939896,review_statistic,https://api.wanikani.com/v2/review_statistics/468939896,2025-08-11 22:36:37.044887+00:00,2025-02-15 00:09:47.941228+00:00,2515,vocabulary,8,0,8,8,8,0,8,8,100,False
468939935,review_statistic,https://api.wanikani.com/v2/review_statistics/468939935,2025-08-13 21:42:21.305151+00:00,2025-02-15 00:10:16.389161+00:00,2512,vocabulary,10,0,10,10,10,1,8,8,95,False
468939940,review_statistic,https://api.wanikani.com/v2/review_statistics/468939940,2025-08-23 17:54:00.259485+00:00,2025-02-15 00:10:19.787996+00:00,494,kanji,14,0,14,14,14,4,8,8,88,False
469818716,review_statistic,https://api.wanikani.com/v2/review_statistics/469818716,2025-08-13 21:47:25.040012+00:00,2025-02-16 17:43:48.121518+00:00,8693,vocabulary,8,0,8,8,8,0,8,8,100,False
469818756,review_statistic,https://api.wanikani.com/v2/review_statistics/469818756,2025-08-13 21:52:04.264787+00:00,2025-02-16 17:44:07.506882+00:00,2526,vocabulary,8,0,8,8,8,0,8,8,100,False
469818770,review_statistic,https://api.wanikani.com/v2/review_statistics/469818770,2025-08-13 21:43:28.903228+00:00,2025-02-16 17:44:11.574214+00:00,2524,vocabulary,8,0,8,8,8,0,8,8,100,False
469818778,review_statistic,https://api.wanikani.com/v2/review_statistics/469818778,2026-02-02 21:23:46.827359+00:00,2025-02-16 17:44:15.244848+00:00,2522,vocabulary,8,0,8,8,8,0,8,8,100,False
469818789,review_statistic,https://api.wanikani.com/v2/review_statistics/469818789,2025-08-13 21:43:26.029970+00:00,2025-02-16 17:44:19.898237+00:00,2525,vocabulary,8,0,8,8,8,0,8,8,100,False
469818870,review_statistic,https://api.wanikani.com/v2/review_statistics/469818870,2026-02-02 21:23:46.724687+00:00,2025-02-16 17:44:59.445176+00:00,2528,vocabulary,8,0,8,8,8,0,8,8,100,False
469818897,review_statistic,https://api.wanikani.com/v2/review_statistics/469818897,2025-08-13 21:45:23.104657+00:00,2025-02-16 17:45:10.288480+00:00,2533,vocabulary,8,0,8,8,8,0,8,8,100,False
469818910,review_statistic,https://api.wanikani.com/v2/review_statistics/469818910,2025-08-15 23:03:18.612248+00:00,2025-02-16 17:45:12.704686+00:00,2532,vocabulary,8,0,8,8,8,0,8,8,100,False
469818922,review_statistic,https://api.wanikani.com/v2/review_statistics/469818922,2025-08-13 21:52:49.758198+00:00,2025-02-16 17:45:16.688073+00:00,2536,vocabulary,8,0,8,8,8,0,8,8,100,False
469818943,review_statistic,https://api.wanikani.com/v2/review_statistics/469818943,2026-01-22 22:30:07.046771+00:00,2025-02-16 17:45:21.906518+00:00,2535,vocabulary,8,0,8,8,8,0,8,8,100,False
469819115,review_statistic,https://api.wanikani.com/v2/review_statistics/469819115,2026-04-09 23:47:40.275556+00:00,2025-02-16 17:46:23.190130+00:00,2538,vocabulary,18,0,18,18,18,4,7,5,90,False
469819128,review_statistic,https://api.wanikani.com/v2/review_statistics/469819128,2025-09-18 04:50:51.062404+00:00,2025-02-16 17:46:27.461177+00:00,2539,vocabulary,9,0,9,9,9,1,9,9,95,False
469819141,review_statistic,https://api.wanikani.com/v2/review_statistics/469819141,2025-08-13 21:52:51.867180+00:00,2025-02-16 17:46:33.977051+00:00,2540,vocabulary,8,0,8,8,8,0,8,8,100,False
469819146,review_statistic,https://api.wanikani.com/v2/review_statistics/469819146,2025-08-15 23:01:04.062485+00:00,2025-02-16 17:46:41.894713+00:00,2537,vocabulary,8,0,8,8,8,0,8,8,100,False
469819162,review_statistic,https://api.wanikani.com/v2/review_statistics/469819162,2025-08-15 22:28:45.301091+00:00,2025-02-16 17:46:49.981808+00:00,2523,vocabulary,11,0,11,11,11,2,7,7,92,False
470388218,review_statistic,https://api.wanikani.com/v2/review_statistics/470388218,2026-02-02 21:23:39.831453+00:00,2025-02-17 15:27:05.754298+00:00,2544,vocabulary,8,0,8,8,8,0,8,8,100,False
470388333,review_statistic,https://api.wanikani.com/v2/review_statistics/470388333,2026-02-02 21:23:39.820618+00:00,2025-02-17 15:27:57.407199+00:00,2543,vocabulary,8,0,8,8,8,0,8,8,100,False
470388381,review_statistic,https://api.wanikani.com/v2/review_statistics/470388381,2025-08-15 22:35:17.974094+00:00,2025-02-17 15:28:13.329398+00:00,2542,vocabulary,8,0,8,8,8,0,8,8,100,False
470388388,review_statistic,https://api.wanikani.com/v2/review_statistics/470388388,2025-08-15 23:02:37.997639+00:00,2025-02-17 15:28:15.719634+00:00,2548,vocabulary,8,0,8,8,8,0,8,8,100,False
470388410,review_statistic,https://api.wanikani.com/v2/review_statistics/470388410,2026-02-02 22:15:33.738422+00:00,2025-02-17 15:28:23.406273+00:00,2545,vocabulary,8,0,8,8,8,0,8,8,100,False
470388681,review_statistic,https://api.wanikani.com/v2/review_statistics/470388681,2025-08-17 02:07:08.857981+00:00,2025-02-17 15:29:57.475475+00:00,2550,vocabulary,12,0,12,12,12,2,9,9,92,False
470388733,review_statistic,https://api.wanikani.com/v2/review_statistics/470388733,2025-08-23 17:54:52.704047+00:00,2025-02-17 15:30:16.892710+00:00,2549,vocabulary,11,0,11,11,11,1,7,7,96,False
470388759,review_statistic,https://api.wanikani.com/v2/review_statistics/470388759,2026-02-23 07:23:06.120195+00:00,2025-02-17 15:30:31.421109+00:00,2558,vocabulary,8,0,8,8,8,0,8,8,100,False
470388821,review_statistic,https://api.wanikani.com/v2/review_statistics/470388821,2025-08-15 22:53:11.082896+00:00,2025-02-17 15:30:57.922370+00:00,2551,vocabulary,8,0,8,8,8,0,8,8,100,False
470388853,review_statistic,https://api.wanikani.com/v2/review_statistics/470388853,2025-09-18 02:23:20.970970+00:00,2025-02-17 15:31:14.746008+00:00,2557,vocabulary,8,0,8,8,8,0,8,8,100,False
470391160,review_statistic,https://api.wanikani.com/v2/review_statistics/470391160,2026-02-02 21:26:44.466456+00:00,2025-02-17 15:33:13.581409+00:00,2562,vocabulary,16,0,16,16,16,3,5,5,91,False
470391166,review_statistic,https://api.wanikani.com/v2/review_statistics/470391166,2025-08-15 23:10:33.773851+00:00,2025-02-17 15:33:16.053901+00:00,2561,vocabulary,8,0,8,8,8,0,8,8,100,False
470391195,review_statistic,https://api.wanikani.com/v2/review_statistics/470391195,2025-08-15 23:26:03.670293+00:00,2025-02-17 15:33:26.043148+00:00,7517,vocabulary,8,0,8,8,8,0,8,8,100,False
470391836,review_statistic,https://api.wanikani.com/v2/review_statistics/470391836,2025-09-08 02:39:53.728429+00:00,2025-02-17 15:33:40.942483+00:00,2567,vocabulary,11,0,11,11,11,1,6,6,96,False
470920452,review_statistic,https://api.wanikani.com/v2/review_statistics/470920452,2025-10-12 19:15:05.669707+00:00,2025-02-18 13:24:58.247882+00:00,57,radical,12,2,7,5,12,0,12,12,92,False
470920462,review_statistic,https://api.wanikani.com/v2/review_statistics/470920462,2025-10-31 14:57:59.000083+00:00,2025-02-18 13:25:09.977600+00:00,495,kanji,10,0,10,10,10,1,8,8,95,False
470920480,review_statistic,https://api.wanikani.com/v2/review_statistics/470920480,2025-08-17 02:02:22.739876+00:00,2025-02-18 13:25:16.394866+00:00,60,radical,8,0,8,8,8,0,8,8,100,False
470920491,review_statistic,https://api.wanikani.com/v2/review_statistics/470920491,2025-09-18 03:46:51.637510+00:00,2025-02-18 13:25:20.548908+00:00,2511,vocabulary,8,0,8,8,8,0,8,8,100,False
470920499,review_statistic,https://api.wanikani.com/v2/review_statistics/470920499,2025-08-15 23:02:06.795220+00:00,2025-02-18 13:25:23.796214+00:00,2554,vocabulary,8,0,8,8,8,0,8,8,100,False
470920659,review_statistic,https://api.wanikani.com/v2/review_statistics/470920659,2025-09-05 05:41:32.663355+00:00,2025-02-18 13:26:47.871741+00:00,500,kanji,8,0,8,8,8,0,8,8,100,False
470920667,review_statistic,https://api.wanikani.com/v2/review_statistics/470920667,2025-08-15 23:01:41.211901+00:00,2025-02-18 13:26:53.039628+00:00,2520,vocabulary,8,0,8,8,8,0,8,8,100,False
470920678,review_statistic,https://api.wanikani.com/v2/review_statistics/470920678,2025-08-17 01:45:57.696729+00:00,2025-02-18 13:26:55.936665+00:00,61,radical,8,0,8,8,8,0,8,8,100,False
470920693,review_statistic,https://api.wanikani.com/v2/review_statistics/470920693,2025-10-13 02:31:29.609911+00:00,2025-02-18 13:27:06.550183+00:00,2521,vocabulary,18,3,6,6,18,1,18,18,90,False
470920699,review_statistic,https://api.wanikani.com/v2/review_statistics/470920699,2025-08-17 02:02:07.903867+00:00,2025-02-18 13:27:10.518852+00:00,62,radical,8,0,8,8,8,0,8,8,100,False
470920829,review_statistic,https://api.wanikani.com/v2/review_statistics/470920829,2025-08-17 01:31:32.630055+00:00,2025-02-18 13:28:09.402403+00:00,63,radical,8,0,8,8,8,0,8,8,100,False
470920843,review_statistic,https://api.wanikani.com/v2/review_statistics/470920843,2025-08-17 01:34:14.455173+00:00,2025-02-18 13:28:12.367981+00:00,501,kanji,8,0,8,8,8,0,8,8,100,False
470920863,review_statistic,https://api.wanikani.com/v2/review_statistics/470920863,2025-08-15 23:01:01.891335+00:00,2025-02-18 13:28:24.565231+00:00,9167,vocabulary,8,0,8,8,8,0,8,8,100,False
470920874,review_statistic,https://api.wanikani.com/v2/review_statistics/470920874,2025-08-17 01:35:10.503010+00:00,2025-02-18 13:28:28.702824+00:00,107,radical,8,0,8,8,8,0,8,8,100,False
470920887,review_statistic,https://api.wanikani.com/v2/review_statistics/470920887,2025-08-15 22:49:25.690652+00:00,2025-02-18 13:28:33.721801+00:00,2552,vocabulary,8,0,8,8,8,0,8,8,100,False
471616680,review_statistic,https://api.wanikani.com/v2/review_statistics/471616680,2025-08-26 11:22:44.104230+00:00,2025-02-19 13:22:02.214730+00:00,2570,vocabulary,11,0,11,11,11,1,7,7,96,False
471616717,review_statistic,https://api.wanikani.com/v2/review_statistics/471616717,2025-09-12 12:29:53.007329+00:00,2025-02-19 13:22:16.090785+00:00,502,kanji,18,3,7,7,18,1,17,17,90,False
471616740,review_statistic,https://api.wanikani.com/v2/review_statistics/471616740,2025-08-17 02:08:21.395582+00:00,2025-02-19 13:22:23.517907+00:00,2569,vocabulary,8,0,8,8,8,0,8,8,100,False
471616765,review_statistic,https://api.wanikani.com/v2/review_statistics/471616765,2025-08-17 02:07:06.569788+00:00,2025-02-19 13:22:31.936760+00:00,2571,vocabulary,8,0,8,8,8,0,8,8,100,False
471616778,review_statistic,https://api.wanikani.com/v2/review_statistics/471616778,2025-08-18 03:12:09.429651+00:00,2025-02-19 13:22:35.222306+00:00,65,radical,8,0,8,8,8,0,8,8,100,False
471618640,review_statistic,https://api.wanikani.com/v2/review_statistics/471618640,2025-08-18 23:09:03.374308+00:00,2025-02-19 13:24:50.458682+00:00,66,radical,9,1,9,9,9,0,9,9,95,False
471618649,review_statistic,https://api.wanikani.com/v2/review_statistics/471618649,2025-11-11 13:21:19.440980+00:00,2025-02-19 13:24:53.692344+00:00,505,kanji,21,1,19,19,21,5,7,5,88,False
471618659,review_statistic,https://api.wanikani.com/v2/review_statistics/471618659,2025-08-18 03:01:14.364465+00:00,2025-02-19 13:24:57.778843+00:00,30,radical,8,0,8,8,8,0,8,8,100,False
471618666,review_statistic,https://api.wanikani.com/v2/review_statistics/471618666,2025-10-21 11:19:56.389350+00:00,2025-02-19 13:25:01.654537+00:00,2572,vocabulary,14,1,9,5,14,1,10,10,93,False
471618687,review_statistic,https://api.wanikani.com/v2/review_statistics/471618687,2025-09-12 12:32:39.667006+00:00,2025-02-19 13:25:09.748746+00:00,2553,vocabulary,14,0,14,14,14,3,7,7,90,False
471618797,review_statistic,https://api.wanikani.com/v2/review_statistics/471618797,2025-08-18 03:12:41.079509+00:00,2025-02-19 13:26:05.542653+00:00,67,radical,8,0,8,8,8,0,8,8,100,False
471618810,review_statistic,https://api.wanikani.com/v2/review_statistics/471618810,2025-11-25 02:14:27.690724+00:00,2025-02-19 13:26:09.612766+00:00,506,kanji,8,0,8,8,8,0,8,8,100,False
471618862,review_statistic,https://api.wanikani.com/v2/review_statistics/471618862,2025-08-17 02:01:21.557697+00:00,2025-02-19 13:26:28.215892+00:00,2580,vocabulary,8,0,8,8,8,0,8,8,100,False
471618871,review_statistic,https://api.wanikani.com/v2/review_statistics/471618871,2025-08-18 03:00:55.601525+00:00,2025-02-19 13:26:30.926757+00:00,68,radical,8,0,8,8,8,0,8,8,100,False
471618881,review_statistic,https://api.wanikani.com/v2/review_statistics/471618881,2025-08-17 01:34:32.605443+00:00,2025-02-19 13:26:36.588331+00:00,2581,vocabulary,8,0,8,8,8,0,8,8,100,False
